lon,lat,nitrogen,phosphorus,potassium,ph,soil_type,timestamp,id,name,nepaliName,province,ecoZone,avgRainfallMm,solarRadiationKwh,baseSoilPh,laborRateNprPerDay,description
85.9,27.4317,0.15,66.81,302.57,6.11,Quartzite,2025-07-23 02:41:53.370668,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.895,27.4267,0.13,67.41,270.8,6.24,Quartzite,2025-07-23 02:41:55.161808,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.105,27.4267,0.16,82.73,294.45,5.87,"slate, phyllite",2025-07-23 02:41:56.006173,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
81.6367,28.2583,0.12,131.71,213.97,7.35,Fluvial non calcareous,2025-07-23 02:41:35.347513,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5917,28.2533,0.09,103.6,233.57,7.1,Fluvial non calcareous,2025-07-23 02:41:36.214490,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6417,28.2533,0.13,132.61,194.02,7.41,Fluvial non calcareous,2025-07-23 02:41:37.136022,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.6467,28.2483,0.13,115.67,228.67,7.46,Fluvial non calcareous,2025-07-23 02:41:39.088319,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5817,28.2433,0.09,94.0,215.1,6.75,Fluvial non calcareous,2025-07-23 02:41:39.975572,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6517,28.2433,0.14,129.46,255.48,7.41,Fluvial non calcareous,2025-07-23 02:41:40.909880,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5767,28.2383,0.09,105.9,211.26,6.92,Fluvial non calcareous,2025-07-23 02:41:41.773027,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6567,28.2383,0.14,130.39,237.04,7.46,Fluvial non calcareous,2025-07-23 02:41:42.656715,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5717,28.2333,0.1,87.79,206.81,6.53,Fluvial non calcareous,2025-07-23 02:41:43.523873,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6617,28.2333,0.14,134.91,224.8,7.45,Fluvial non calcareous,2025-07-23 02:41:44.368385,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5667,28.2283,0.08,93.45,256.48,6.76,Fluvial non calcareous,2025-07-23 02:41:45.240902,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6667,28.2283,0.13,127.23,256.82,7.28,Fluvial non calcareous,2025-07-23 02:41:46.206159,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5617,28.2233,0.09,102.35,209.09,6.73,Fluvial non calcareous,2025-07-23 02:41:47.110966,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6717,28.2233,0.14,136.6,262.09,7.34,Fluvial non calcareous,2025-07-23 02:41:48.003723,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.6767,28.2183,0.12,103.61,236.55,7.31,Fluvial non calcareous,2025-07-23 02:41:49.822392,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5517,28.2133,0.09,103.47,233.02,6.96,Fluvial non calcareous,2025-07-23 02:41:50.814972,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6817,28.2133,0.12,114.69,245.78,7.22,Fluvial non calcareous,2025-07-23 02:41:51.736543,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5467,28.2083,0.1,84.11,245.23,6.69,Fluvial non calcareous,2025-07-23 02:41:52.677599,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
81.6867,28.2083,0.14,151.47,279.44,7.1,Fluvial non calcareous,2025-07-23 02:41:53.654004,banke,Banke,बाँके,Lumbini Province,Terai,1350,5.5,7.2,680,"Mid-Western commercial hub producing pulses, paddy, and mustard oil."
81.5367,28.1983,0.09,119.83,237.47,6.9,"Fluvial, calcareous",2025-07-23 02:41:56.292301,bardiya,Bardiya,बर्दिया,Lumbini Province,Terai,1550,5.4,7.0,670,Bardiya National Park region with rich alluvial organic paddy fields.
87.4518,26.4375,0.06,12.86,119.73,6.19,Fluvial non calcareous,2025-07-23 02:41:39.023130,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.4568,26.4425,0.08,13.28,158.05,6.27,Fluvial non calcareous,2025-07-23 02:41:39.910225,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.4618,26.4475,0.08,13.87,152.75,6.33,Fluvial non calcareous,2025-07-23 02:41:40.854781,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.2718,26.6475,0.1,32.8,187.11,6.52,Fluvial non calcareous,2025-07-23 02:41:41.699160,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2668,26.6425,0.1,37.58,250.66,6.46,Fluvial non calcareous,2025-07-23 02:41:42.565526,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2768,26.6425,0.1,37.53,213.35,6.31,Fluvial non calcareous,2025-07-23 02:41:43.452342,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2618,26.6375,0.09,41.92,221.34,6.17,Fluvial non calcareous,2025-07-23 02:41:44.273824,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2818,26.6375,0.1,38.05,218.5,6.44,Fluvial non calcareous,2025-07-23 02:41:45.153756,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2568,26.6325,0.1,40.78,215.57,6.34,Fluvial non calcareous,2025-07-23 02:41:46.100622,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2868,26.6325,0.1,33.86,231.45,6.5,Fluvial non calcareous,2025-07-23 02:41:47.109004,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2518,26.6275,0.09,51.11,192.69,6.16,Fluvial non calcareous,2025-07-23 02:41:47.931164,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2918,26.6275,0.1,41.98,238.76,6.3,Fluvial non calcareous,2025-07-23 02:41:48.868812,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2468,26.6225,0.08,41.24,169.5,6.05,Fluvial non calcareous,2025-07-23 02:41:49.782995,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2968,26.6225,0.1,39.1,214.97,6.35,Fluvial non calcareous,2025-07-23 02:41:50.784578,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2418,26.6175,0.09,45.99,151.69,5.92,Fluvial non calcareous,2025-07-23 02:41:51.737377,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.3018,26.6175,0.09,46.57,213.15,6.32,Fluvial non calcareous,2025-07-23 02:41:52.705900,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.2368,26.6125,0.09,38.13,148.44,5.96,Fluvial non calcareous,2025-07-23 02:41:53.656977,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.3068,26.6125,0.09,51.04,184.98,6.4,"Fluvial, calcareous",2025-07-23 02:41:54.570755,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.2318,26.6075,0.09,35.63,140.21,5.85,Fluvial non calcareous,2025-07-23 02:41:55.519176,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.3118,26.6075,0.09,52.95,153.97,6.24,Fluvial non calcareous,2025-07-23 02:41:56.348008,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
82.3983,28.5033,0.17,126.06,279.85,6.55,Quartzite,2025-07-23 02:41:16.668686,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.3933,28.5083,0.14,165.37,292.65,6.43,Quartzite,2025-07-23 02:41:18.239307,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.3883,28.5133,0.15,132.62,265.48,6.34,Quartzite,2025-07-23 02:41:19.787007,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.3833,28.5183,0.14,139.19,389.27,6.38,Quartzite,2025-07-23 02:41:21.380772,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.6833,28.5183,0.15,186.93,409.08,6.42,"Gneiss, migmatite",2025-07-23 02:41:22.150571,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.5533,28.6783,0.2,129.66,481.54,6.62,"Gneiss, migmatite",2025-07-23 02:41:33.284515,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.5083,28.6733,0.17,112.64,496.22,6.73,"Gneiss, migmatite",2025-07-23 02:41:34.100611,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.4883,28.6533,0.19,141.02,538.32,6.76,"Gneiss, migmatite",2025-07-23 02:41:41.185249,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.5783,28.6533,0.17,171.15,490.43,6.54,"Gneiss, migmatite",2025-07-23 02:41:42.088976,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.4783,28.6433,0.22,121.09,534.58,6.69,"slate, phyllite",2025-07-23 02:41:44.615647,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.5883,28.6433,0.15,165.28,539.17,6.39,"Gneiss, migmatite",2025-07-23 02:41:45.527580,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.4733,28.6383,0.23,110.06,566.05,6.69,"slate, phyllite",2025-07-23 02:41:46.441952,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.5933,28.6383,0.16,192.22,424.06,6.48,"Gneiss, migmatite",2025-07-23 02:41:47.354768,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.5983,28.6333,0.17,199.8,442.8,6.25,"Gneiss, migmatite",2025-07-23 02:41:49.298346,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.4633,28.6283,0.26,113.56,467.57,6.91,"slate, phyllite",2025-07-23 02:41:50.213180,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.6083,28.6233,0.12,221.58,463.52,6.42,"Gneiss, migmatite",2025-07-23 02:41:53.082374,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.4533,28.6183,0.27,121.69,464.82,6.86,"slate, phyllite",2025-07-23 02:41:54.010962,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.6133,28.6183,0.13,220.51,539.32,6.37,"Gneiss, migmatite",2025-07-23 02:41:54.920860,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.4483,28.6133,0.22,127.34,374.28,6.86,"slate, phyllite",2025-07-23 02:41:55.770682,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
82.6183,28.6133,0.15,203.24,491.02,6.32,"Gneiss, migmatite",2025-07-23 02:41:56.672626,western_rukum,Rukum,पश्चिमी रुकुम,Karnali Province,Hill,1400,5.3,6.2,750,"Sani Bheri river valley producer of ginger, garlic, and cereals."
84.8217,27.175,0.1,33.24,108.09,5.62,Fluvial non calcareous,2025-07-23 02:41:33.029947,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.8167,27.17,0.1,27.3,102.43,5.89,Fluvial non calcareous,2025-07-23 02:41:34.687917,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.8117,27.165,0.1,31.63,110.63,5.78,Fluvial non calcareous,2025-07-23 02:41:36.376081,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.9217,27.165,0.1,27.38,113.72,5.95,Fluvial non calcareous,2025-07-23 02:41:37.301152,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.8067,27.16,0.12,30.22,103.96,6.0,Fluvial non calcareous,2025-07-23 02:41:38.306130,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.8017,27.155,0.1,31.68,100.12,5.96,Fluvial non calcareous,2025-07-23 02:41:40.143320,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.7967,27.15,0.11,27.59,101.28,6.07,Fluvial non calcareous,2025-07-23 02:41:41.929045,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.7917,27.145,0.11,32.33,92.36,6.07,Fluvial non calcareous,2025-07-23 02:41:43.615317,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.9417,27.145,0.09,29.57,126.87,6.02,Fluvial non calcareous,2025-07-23 02:41:44.478519,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.7867,27.14,0.09,29.82,95.24,6.14,Fluvial non calcareous,2025-07-23 02:41:45.381433,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.7817,27.135,0.08,32.18,101.77,6.11,Fluvial non calcareous,2025-07-23 02:41:47.209638,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.9517,27.135,0.09,33.43,137.51,6.18,Fluvial non calcareous,2025-07-23 02:41:48.177957,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.7767,27.13,0.09,29.83,95.73,6.25,Fluvial non calcareous,2025-07-23 02:41:49.088151,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.7717,27.125,0.09,27.48,99.27,6.28,Fluvial non calcareous,2025-07-23 02:41:51.003404,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.7667,27.12,0.09,29.8,91.81,6.26,Fluvial non calcareous,2025-07-23 02:41:52.926460,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
84.9667,27.12,0.08,27.34,131.26,6.08,Fluvial non calcareous,2025-07-23 02:41:53.803097,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
84.7617,27.115,0.08,25.23,85.48,6.23,Fluvial non calcareous,2025-07-23 02:41:54.733828,parsa,Parsa,पर्सा,Madhesh Province,Terai,1600,5.3,6.9,700,Border trade and commercial agriculture center with Parsons National Park.
